weatheid,temp,humidity,winddirecttion,windspeed,waterspeed,waterdirecttion,watertemp,gathertime,Latitude,Longitude
2976,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.25000500000027
2977,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.26000500000026
2978,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.27000500000025
2979,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.28000500000024
2980,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.29000500000024
2981,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.30000500000023
2982,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.31000500000022
2983,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.3200050000002
2984,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.3300050000002
2985,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.3400050000002
2986,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.35000500000018
2987,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.36000500000017
2988,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.37000500000016
2989,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.38000500000015
2990,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.39000500000014
2991,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.40000500000014
2992,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.41000500000013
2993,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.42000500000012
2994,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.4300050000001
2995,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.4400050000001
2996,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.4500050000001
2997,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.46000500000008
2998,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.47000500000007
2999,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.48000500000006
3000,17,14,35,26,29,35,3.2,20231028 09:10;11,37.190004999999964,128.49000500000005
3001,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.000005
3002,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.010005
3003,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.02000500000001
3004,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.03000500000002
3005,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.04000500000002
3006,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.05000500000003
3007,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.06000500000003
3008,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.07000500000004
3009,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.08000500000004
3010,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.09000500000005
3011,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.10000500000005
3012,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.11000500000006
3013,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.12000500000006
3014,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.13000500000007
3015,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.14000500000007
3016,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.15000500000008
3027,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.16000500000008
3018,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.17000500000009
3019,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.1800050000001
3020,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.1900050000001
3021,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.2000050000001
3022,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.21000500000011
3023,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.22000500000011
3024,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.23000500000012
3025,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.24000500000012
3026,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.25000500000013
3027,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.26000500000013
3028,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.27000500000014
3029,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.28000500000014
3030,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.29000500000015
3031,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.30000500000016
3032,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.31000500000016
3033,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.32000500000017
3034,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.33000500000017
3035,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.34000500000018
3036,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.35000500000018
3037,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.36000500000019
3038,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.37000500000019
3039,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.3800050000002
3040,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.3900050000002
3041,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.4000050000002
3042,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.41000500000021
3043,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.42000500000022
3044,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.43000500000022
3045,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.44000500000023
3046,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.45000500000023
3047,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.46000500000024
3048,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.47000500000024
3049,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.48000500000025
3050,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.49000500000025
3051,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.50000500000026
3052,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.51000500000026
3053,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.52000500000027
3054,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.53000500000027
3055,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.54000500000028
3056,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.55000500000028
3057,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.56000500000029
3058,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.5700050000003
3059,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.5800050000003
3060,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.5900050000003
3061,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.60000500000031
3062,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.61000500000031
3063,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.62000500000032
3064,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.63000500000032
3065,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.64000500000033
3066,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.65000500000033
3067,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.66000500000034
3068,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.67000500000034
3069,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.68000500000035
3070,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.69000500000035
3071,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.70000500000036
3072,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.71000500000036
3073,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.72000500000037
3074,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.73000500000038
3075,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.74000500000038
3076,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.75000500000039
3077,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.76000500000039
3078,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.7700050000004
3079,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.7800050000004
3080,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.7900050000004
3081,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.80000500000041
3082,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.81000500000042
3083,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.82000500000042
3084,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.83000500000043
3085,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.84000500000043
3086,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.85000500000044
3087,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.86000500000044
3088,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.87000500000045
3089,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.88000500000045
3090,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.89000500000046
3091,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.90000500000046
3092,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.91000500000047
3093,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.92000500000047
3094,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.93000500000048
3095,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.94000500000048
3096,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.95000500000049
3097,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.96000500000049
3098,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.9700050000005
3099,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.9800050000005
3100,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,127.99000500000051
3101,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.0000050000005
3102,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.0100050000005
3103,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.02000500000048
3104,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.03000500000047
3105,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.04000500000046
3106,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.05000500000045
3107,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.06000500000044
3108,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.07000500000044
3109,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.08000500000043
3110,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.09000500000042
3111,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.1000050000004
3112,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.1100050000004
3113,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.1200050000004
3114,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.13000500000038
3115,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.14000500000037
3116,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.15000500000036
3127,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.16000500000035
3118,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.17000500000034
3119,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.18000500000034
3120,17,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.19000500000033
3121,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.20000500000032
3122,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.2100050000003
3123,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.2200050000003
3124,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.2300050000003
3125,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.24000500000028
3126,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.25000500000027
3127,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.26000500000026
3128,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.27000500000025
3129,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.28000500000024
3130,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.29000500000024
3131,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.30000500000023
3132,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.31000500000022
3133,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.3200050000002
3134,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.3300050000002
3135,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.3400050000002
3136,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.35000500000018
3137,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.36000500000017
3138,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.37000500000016
3139,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.38000500000015
3140,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.39000500000014
3141,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.40000500000014
3142,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.41000500000013
3143,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.42000500000012
3144,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.4300050000001
3145,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.4400050000001
3146,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.4500050000001
3147,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.46000500000008
3148,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.47000500000007
3149,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.48000500000006
3150,27,14,35,26,29,35,3.2,20231028 09:10;11,37.20000499999996,128.49000500000005
3151,27,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.000005
3152,27,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.010005
3153,27,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.02000500000001
3154,27,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.03000500000002
3155,27,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.04000500000002
3156,27,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.05000500000003
3157,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.06000500000003
3158,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.07000500000004
3159,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.08000500000004
3160,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.09000500000005
3161,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.10000500000005
3162,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.11000500000006
3163,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.12000500000006
3164,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.13000500000007
3165,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.14000500000007
3166,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.15000500000008
3167,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.16000500000008
3168,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.17000500000009
3169,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.1800050000001
3170,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.1900050000001
3171,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.2000050000001
3172,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.21000500000011
3173,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.22000500000011
3174,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.23000500000012
3175,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.24000500000012
3176,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.25000500000013
3177,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.26000500000013
3178,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.27000500000014
3179,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.28000500000014
3180,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.29000500000015
3181,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.30000500000016
3182,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.31000500000016
3183,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.32000500000017
3184,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.33000500000017
3185,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.34000500000018
3186,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.35000500000018
3187,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.36000500000019
3188,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.37000500000019
3189,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.3800050000002
3190,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.3900050000002
3191,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.4000050000002
3192,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.41000500000021
3193,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.42000500000022
3194,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.43000500000022
3195,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.44000500000023
3196,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.45000500000023
3197,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.46000500000024
3198,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.47000500000024
3199,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.48000500000025
3200,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.49000500000025
3201,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.50000500000026
3202,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.51000500000026
3203,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.52000500000027
3204,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.53000500000027
3205,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.54000500000028
3206,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.55000500000028
3207,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.56000500000029
3208,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.5700050000003
3209,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.5800050000003
3210,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.5900050000003
3211,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.60000500000031
3212,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.61000500000031
3213,17,14,35,26,29,35,3.2,20231028 09:10;11,37.21000499999996,127.62000500000032
